player_id,first_name,second_name,web_name,team_id,total_points,position_id,now_cost,points_per_game,minutes,goals_scored,assists,clean_sheets,goals_conceded,own_goals,penalties_saved,penalties_missed,yellow_cards,red_cards,saves,bonus,bps,influence,creativity,threat,ict_index
639,Sammy,Braybrooke,Braybrooke,10,0,3,45,0.0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.0,0.0,0.0,0.0
645,Joe,Wormleighton,Wormleighton,10,0,2,40,0.0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.0,0.0,0.0,0.0
687,Kasey,McAteer,McAteer,10,0,3,45,0.0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.0,0.0,0.0,0.0
709,Victor,Kristiansen,Kristiansen,10,9,2,45,1.1,634,0,0,0,14,0,0,0,1,0,0,0,79,123.4,87.5,14.0,22.6
715,Mateus,Cardoso Lemos Martins,Tetê,10,21,3,52,2.3,513,1,0,0,10,0,0,0,0,0,0,1,69,68.2,51.4,88.0,20.4
727,Harry,Souttar,Souttar,10,13,2,45,1.3,900,0,1,0,19,1,0,0,2,0,0,0,125,218.8,38.6,65.0,32.2
735,Wanya,Marçal-Madivadua,Marçal-Madivadua,10,0,3,45,0.0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.0,0.0,0.0,0.0
221,Liam,Cooper,Cooper,11,31,2,44,2.2,1122,1,0,2,23,0,0,0,2,0,0,1,200,240.6,49.3,138.0,42.5
222,Luke,Ayling,Ayling,11,47,2,45,2.0,1508,1,1,3,32,0,0,0,2,0,0,2,250,337.2,161.8,207.0,70.8
223,Mateusz,Klich,Klich,11,12,3,46,0.9,266,0,0,0,5,0,0,0,2,0,0,0,43,39.6,69.3,50.0,15.2
224,Adam,Forshaw,Forshaw,11,6,3,44,1.2,156,0,0,0,3,0,0,0,0,0,0,0,23,15.0,27.1,0.0,4.2
225,Rodrigo,Moreno,Rodrigo,11,102,3,63,4.4,1414,11,1,4,28,0,0,0,3,0,0,6,303,480.2,218.7,744.0,143.6
226,Stuart,Dallas,Dallas,11,0,2,49,0.0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.0,0.0,0.0,0.0
227,Patrick,Bamford,Bamford,11,53,4,71,2.4,1123,3,3,1,21,0,0,1,2,0,0,3,121,200.0,138.5,466.0,79.5
228,Diego,Llorente,Llorente,11,16,2,44,2.0,648,0,0,1,12,0,0,0,1,0,0,2,115,99.0,5.8,40.0,14.6
229,Tyler,Roberts,Roberts,11,0,3,50,0.0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.0,0.0,0.0,0.0
230,Robin,Koch,Koch,11,52,2,45,1.8,2545,0,0,5,52,1,0,0,6,0,0,2,378,496.2,37.1,126.0,65.9
232,Raphael,Dias Belloli,Raphinha,11,0,3,70,0.0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.0,0.0,0.0,0.0
233,Jack,Harrison,Harrison,11,106,3,57,3.8,2097,4,7,6,36,1,0,0,2,0,0,11,304,472.6,640.1,429.0,153.9
234,Jamie,Shackleton,Shackleton,11,0,3,45,0.0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.0,0.0,0.0,0.0
235,Pascal,Struijk,Struijk,11,65,2,45,2.7,1956,2,2,4,42,0,0,0,4,0,0,4,389,502.8,200.3,253.0,95.8
236,Kristoffer,Klaesson,Klaesson,11,0,1,38,0.0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.0,0.0,0.0,0.0
237,Sam,Greenwood,Greenwood,11,27,4,40,1.8,328,1,2,0,9,0,0,0,1,0,0,1,102,116.6,206.1,84.0,40.6
238,Illan,Meslier,Meslier,11,85,1,45,2.8,2700,0,0,5,54,0,0,0,3,0,85,7,499,670.0,0.0,17.0,68.9
239,Junior,Firpo Adames,Firpo,11,27,2,45,1.9,974,1,1,1,20,0,0,0,5,0,0,3,153,245.6,120.7,39.0,40.6
240,Crysencio,Summerville,Summerville,11,67,3,42,3.0,1096,4,4,1,27,0,0,0,3,0,0,4,211,281.8,164.2,310.0,75.2
241,Lewis,Bate,Bate,11,0,3,45,0.0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.0,0.0,0.0,0.0
242,Joe,Gelhardt,Gelhardt,11,20,4,51,1.3,201,0,2,0,3,0,0,0,1,0,0,0,44,49.4,32.1,114.0,19.4
243,Leo Fuhr,Hjelde,Hjelde,11,0,2,39,0.0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.0,0.0,0.0,0.0
244,Rasmus,Kristensen,Kristensen,11,42,2,47,2.2,1327,2,1,2,30,0,0,0,4,0,0,1,219,343.2,137.2,141.0,62.3
245,Marc,Roca Junqué,Roca,11,59,3,48,2.3,1892,1,3,2,44,0,0,0,5,0,0,3,323,371.4,364.5,236.0,97.1
246,Brenden,Aaronson,Aaronson,11,74,3,53,2.6,2142,1,4,5,48,0,0,0,2,0,0,0,217,289.4,619.8,409.0,132.2
247,Darko,Gyabi,Gyabi,11,1,3,42,1.0,7,0,0,0,0,0,0,0,0,0,0,0,7,4.4,0.5,20.0,2.5
506,Tyler,Adams,Adams,11,47,3,49,2.0,2156,0,0,5,36,0,0,0,4,1,0,1,290,393.6,328.9,24.0,74.9
508,Luis,Sinisterra Lucumí,Sinisterra,11,39,3,65,2.4,731,3,0,0,17,0,0,0,1,1,0,6,131,175.6,139.9,237.0,55.3
547,Cody,Drameh,Drameh,11,1,2,40,1.0,70,0,0,0,3,0,0,0,0,0,0,0,16,12.8,2.7,0.0,1.6
565,Archie,Gray,Gray,11,0,3,45,0.0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.0,0.0,0.0,0.0
578,Joel,Robles,Robles,11,0,1,40,0.0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.0,0.0,0.0,0.0
619,Wilfried,Gnonto,Gnonto,11,46,4,48,2.7,1092,2,3,4,17,0,0,0,5,0,0,6,153,227.4,263.0,208.0,70.0
659,Mateo Joseph,Fernández,Mateo Joseph,11,3,4,45,1.0,24,0,0,0,0,0,0,0,0,0,0,0,5,3.0,0.2,19.0,2.2
663,Sonny,Perkins,Perkins,11,0,4,45,0.0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.0,0.0,0.0,0.0
691,Maximilian,Wöber,Wöber,11,23,2,44,2.3,789,0,0,2,10,0,0,0,1,0,0,2,157,190.8,61.2,50.0,30.3
700,Georginio,Rutter,Rutter,11,10,4,52,1.1,209,0,0,0,5,0,0,0,0,0,0,0,28,33.8,27.8,39.0,9.9
720,Weston,McKennie,McKennie,11,15,3,47,1.4,783,0,0,1,15,0,0,0,5,0,0,0,73,117.8,105.2,45.0,26.9
742,Jeremiah,Chilokoa-Mullen,Chilokoa-Mullen,11,0,2,40,0.0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.0,0.0,0.0,0.0
743,Diogo,Pinheiro Monteiro,Monteiro,11,0,2,40,0.0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.0,0.0,0.0,0.0
274,James,Milner,Milner,12,33,3,44,1.5,723,0,1,3,7,0,0,0,1,0,0,0,153,159.4,186.2,88.0,43.5
275,Jordan,Henderson,Henderson,12,50,3,53,1.9,1521,0,2,6,22,0,0,0,2,0,0,0,283,210.4,284.2,136.0,63.4
276,Joel,Matip,Matip,12,26,2,59,2.2,911,0,0,3,15,1,0,0,3,0,0,2,176,168.0,46.8,33.0,24.7
277,Thiago,Alcántara do Nascimento,Thiago,12,27,3,51,1.8,1186,0,0,2,22,0,0,0,2,0,0,0,181,234.0,260.8,81.0,57.8
278,Alex,Oxlade-Chamberlain,Chamberlain,12,20,3,49,2.2,332,1,0,0,7,0,0,0,0,0,0,2,57,72.4,66.3,84.0,22.3
279,Roberto,Firmino,Firmino,12,91,4,80,4.1,1120,9,4,4,14,0,0,0,0,0,0,10,393,505.6,291.6,720.0,151.8
280,Virgil,van Dijk,Van Dijk,12,96,2,65,4.0,2115,3,0,8,28,0,0,0,2,0,0,10,464,540.4,77.4,324.0,94.3
281,Alisson,Ramses Becker,Alisson,12,128,1,54,4.4,2610,0,1,11,35,0,1,0,0,0,87,10,660,793.0,10.1,0.0,80.3
282,Fabio Henrique,Tavares,Fabinho,12,48,3,52,1.8,1937,0,0,8,24,0,0,0,8,0,0,0,259,263.2,205.5,88.0,55.6
283,Mohamed,Salah,Salah,12,166,3,128,5.7,2500,13,8,10,33,0,0,2,2,0,0,16,423,726.6,657.8,1260.0,264.5
284,Andrew,Robertson,Robertson,12,93,2,68,3.6,1953,0,6,7,26,0,0,0,3,0,0,9,488,415.0,652.6,195.0,126.2
285,Trent,Alexander-Arnold,Alexander-Arnold,12,101,2,73,3.6,2112,1,5,7,32,0,0,0,4,0,0,15,556,519.0,871.4,193.0,158.4
286,Joseph,Gomez,Gomez,12,68,2,43,3.4,1371,0,0,8,12,0,0,0,3,0,0,8,324,297.8,43.7,27.0,36.9
287,Naby,Keita,Keita,12,10,3,47,1.2,290,0,0,1,4,0,0,0,1,0,0,0,34,23.8,92.6,54.0,16.9
288,Diogo,Teixeira da Silva,Diogo Jota,12,28,4,87,2.2,667,0,3,4,9,0,0,0,1,0,0,0,76,117.4,170.0,156.0,44.1
289,Caoimhin,Kelleher,Kelleher,12,0,1,40,0.0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.0,0.0,0.0,0.0
290,Ibrahima,Konaté,Konaté,12,29,2,48,2.6,921,0,0,4,15,1,0,0,1,0,0,0,181,182.0,11.5,104.0,29.7
291,Curtis,Jones,Jones,12,10,3,49,1.1,326,0,0,1,5,0,0,0,2,0,0,0,37,42.0,56.1,87.0,18.4
292,Konstantinos,Tsimikas,Tsimikas,12,41,2,43,2.6,615,0,4,3,8,0,0,0,2,0,0,2,174,167.2,268.1,124.0,56.1
293,Luis,Díaz,Luis Díaz,12,39,3,78,4.9,613,3,2,2,8,0,0,0,2,0,0,4,109,174.8,99.5,279.0,55.3
294,Harvey,Elliott,Elliott,12,57,3,48,2.1,1488,1,2,5,18,0,0,0,1,0,0,2,264,243.6,336.7,345.0,92.7
296,Fábio,Freitas Gouveia Carvalho,Carvalho,12,26,3,51,2.2,333,2,1,0,3,0,0,0,0,0,0,0,79,89.2,36.3,173.0,29.6
297,Darwin,Núñez Ribeiro,Darwin,12,85,4,87,3.7,1470,8,4,5,19,0,0,0,1,1,0,8,267,421.6,298.3,1027.0,173.6
298,Calvin,Ramsay,Ramsay,12,0,2,39,0.0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.0,0.0,0.0,0.0
497,Adrián,San Miguel del Castillo,Adrián,12,0,1,38,0.0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.0,0.0,0.0,0.0
498,Rhys,Williams,R.Williams,12,0,2,40,0.0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.0,0.0,0.0,0.0
499,Ben,Davies,Davies,12,0,2,40,0.0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.0,0.0,0.0,0.0
500,Sepp,van den Berg,Van den Berg,12,0,2,40,0.0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.0,0.0,0.0,0.0
501,Nathaniel,Phillips,Phillips,12,3,2,38,1.5,65,0,0,0,1,0,0,0,0,0,0,0,17,15.4,1.4,18.0,3.4
563,Luke,Chambers,Chambers,12,0,2,40,0.0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.0,0.0,0.0,0.0
564,Stefan,Bajcetic,Bajcetic,12,22,3,44,2.0,522,1,0,3,4,0,0,0,2,0,0,0,85,90.2,61.7,77.0,22.8
584,Bobby,Clark,Clark,12,1,3,45,1.0,7,0,0,0,0,0,0,0,0,0,0,0,1,0.0,0.3,2.0,0.2
592,Harvey,Davies,H.Davies,12,0,1,40,0.0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.0,0.0,0.0,0.0
620,Arthur Henrique,Ramos de Oliveira Melo,Arthur,12,0,3,48,0.0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.0,0.0,0.0,0.0
665,Ben,Doak,Doak,12,2,3,45,1.0,23,0,0,0,1,0,0,0,0,0,0,0,4,5.6,1.4,4.0,1.2
680,Cody,Gakpo,Gakpo,12,46,3,76,3.8,840,4,0,4,13,0,0,0,0,0,0,1,114,176.6,128.4,246.0,54.9
299,Kyle,Walker,Walker,13,43,2,47,2.3,1287,0,0,4,15,0,0,0,2,0,0,0,234,155.6,143.8,30.0,32.9
300,Ilkay,Gündogan,Gündogan,13,93,3,73,3.6,1933,4,5,8,17,0,0,0,0,0,0,3,379,405.8,540.4,508.0,145.2
301,Kevin,De Bruyne,De Bruyne,13,159,3,121,5.7,2176,5,17,9,21,0,0,0,1,0,0,22,652,781.4,1351.3,551.0,268.6
302,John,Stones,Stones,13,73,2,55,4.1,1458,1,2,6,14,1,0,0,2,0,0,12,330,296.2,129.7,100.0,52.6
303,Riyad,Mahrez,Mahrez,13,91,3,73,4.1,1290,5,7,3,18,0,0,0,2,0,0,9,344,376.4,541.4,443.0,135.9
305,Jack,Grealish,Grealish,13,112,3,72,4.7,1773,5,9,9,14,0,0,0,2,0,0,9,441,455.0,591.6,601.0,164.4
306,João,Cancelo,Cancelo,13,73,2,71,4.3,1273,2,2,6,16,0,0,0,3,1,0,10,304,277.0,266.4,276.0,81.2
307,Ederson,Santana de Moraes,Ederson,13,105,1,54,3.5,2700,0,1,10,28,0,0,0,2,0,39,6,506,427.8,13.1,0.0,44.0
308,Nathan,Aké,Aké,13,68,2,51,3.0,1680,0,0,7,15,0,0,0,2,0,0,4,336,329.8,152.3,107.0,59.1
309,Aymeric,Laporte,Laporte,13,23,2,56,2.9,645,0,0,2,8,0,0,0,0,0,0,2,125,109.4,84.4,66.0,25.9
310,Zack,Steffen,Steffen,13,0,1,40,0.0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.0,0.0,0.0,0.0
311,Bernardo,Veiga de Carvalho e Silva,Bernardo,13,97,3,67,3.5,1911,4,6,6,22,0,0,0,4,0,0,9,384,454.2,444.4,387.0,128.6
312,Rúben,Gato Alves Dias,Dias,13,65,2,60,3.0,1637,0,0,7,14,0,0,0,2,0,0,1,353,344.8,64.7,118.0,52.8
314,Phil,Foden,Foden,13,109,3,80,4.5,1399,9,5,3,13,0,0,0,1,0,0,12,393,552.2,555.4,611.0,171.8
315,Rodrigo,Hernandez,Rodri,13,95,3,56,3.3,2451,2,6,9,23,0,0,0,4,0,0,7,532,641.6,519.3,458.0,162.2
316,Cole,Palmer,Palmer,13,10,3,42,0.9,139,0,0,0,3,0,0,0,1,0,0,0,36,26.4,52.0,52.0,13.2
317,James,McAtee,McAtee,13,0,3,45,0.0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.0,0.0,0.0,0.0
318,Erling,Haaland,Haaland,13,227,4,122,8.1,2224,32,6,11,22,0,0,0,5,0,0,33,905,1180.6,261.4,1509.0,294.8
319,Julián,Álvarez,Álvarez,13,73,4,60,3.2,891,7,2,2,12,0,0,0,0,0,0,9,274,310.8,185.4,401.0,89.6
320,Luke,Mbete-Tabu,Mbete,13,0,2,39,0.0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.0,0.0,0.0,0.0
322,Josh,Wilson-Esbrand,Wilson-Esbrand,13,0,2,38,0.0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.0,0.0,0.0,0.0
323,Liam,Delap,Delap,13,0,4,44,0.0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.0,0.0,0.0,0.0
324,Stefan,Ortega Moreno,Ortega,13,0,1,38,0.0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.0,0.0,0.0,0.0
325,Kalvin,Phillips,Phillips,13,6,3,48,0.9,102,0,0,0,2,0,0,0,1,0,0,0,34,23.8,19.9,10.0,5.4
502,Scott,Carson,Carson,13,0,1,38,0.0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.0,0.0,0.0,0.0
573,Rico,Lewis,Lewis,13,17,2,39,1.7,540,0,0,1,5,0,0,0,1,0,0,0,96,76.8,111.6,30.0,21.9
587,Sergio,Gómez,Sergio Gómez,13,10,2,44,1.2,166,0,1,0,5,0,0,0,0,0,0,0,40,60.4,36.7,21.0,11.8
599,Claudio,Gomes,Gomes,13,0,3,45,0.0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.0,0.0,0.0,0.0
600,Ben,Knight,Knight,13,0,3,45,0.0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.0,0.0,0.0,0.0
610,Manuel,Akanji,Akanji,13,68,2,50,3.0,1855,0,1,6,20,0,0,0,2,0,0,5,383,321.2,107.8,158.0,58.8
712,Máximo,Perrone,Perrone,13,1,3,44,1.0,18,0,0,0,1,0,0,0,0,0,0,0,4,1.0,2.6,4.0,0.8
162,Jack,Butland,Butland,14,0,1,44,0.0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.0,0.0,0.0,0.0
326,Cristiano Ronaldo,dos Santos Aveiro,Ronaldo,14,20,4,102,2.0,519,1,0,3,8,0,0,0,2,0,0,3,42,63.8,83.2,218.0,35.6
327,David,De Gea Quintana,De Gea,14,118,1,50,4.1,2610,0,0,13,37,0,0,0,0,0,77,5,547,613.0,13.0,0.0,62.7
328,Phil,Jones,Jones,14,0,2,38,0.0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.0,0.0,0.0,0.0
329,Raphaël,Varane,Varane,14,63,2,48,3.0,1652,0,0,8,21,1,0,0,1,0,0,2,329,348.8,63.3,104.0,51.8
330,Harry,Maguire,Maguire,14,30,2,47,2.5,569,0,0,4,6,0,0,0,3,0,0,2,153,154.8,19.4,51.0,22.5
331,Frederico,Rodrigues de Paula Santos,Fred,14,48,3,51,1.8,999,2,2,3,19,0,0,0,5,0,0,2,214,250.8,297.2,199.0,74.6
332,Luke,Shaw,Shaw,14,95,2,51,4.0,1967,1,4,9,31,0,0,0,6,0,0,13,471,435.4,465.8,106.0,100.8
333,Bruno,Borges Fernandes,Fernandes,14,126,3,96,4.5,2519,5,7,13,34,0,0,0,6,0,0,17,533,725.0,1127.1,661.0,251.4
334,Alex,Telles,Telles,14,0,2,50,0.0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.0,0.0,0.0,0.0
335,Marcus,Rashford,Rashford,14,174,3,71,6.0,2388,15,5,12,33,0,0,0,2,0,0,19,451,752.2,356.0,1148.0,225.8
336,Donny,van de Beek,Van de Beek,14,8,3,51,1.1,162,0,0,0,3,0,0,0,0,0,0,0,21,11.2,40.2,54.0,10.5
337,Victor,Lindelöf,Lindelöf,14,23,2,41,2.1,549,0,0,2,10,0,0,0,0,0,0,1,137,119.0,7.5,7.0,13.5
338,Scott,McTominay,McTominay,14,34,3,49,1.6,1118,1,0,4,19,0,0,0,7,0,0,2,141,231.6,112.3,132.0,47.2
339,Eric,Bailly,Bailly,14,0,2,40,0.0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.0,0.0,0.0,0.0
340,Jadon,Sancho,Sancho,14,68,3,71,4.0,1096,4,2,9,14,0,0,0,0,0,0,4,236,282.4,364.1,256.0,90.3
341,Aaron,Wan-Bissaka,Wan-Bissaka,14,43,2,43,3.6,826,0,0,5,6,0,0,0,0,0,0,3,196,171.2,134.7,70.0,37.6
342,Diogo,Dalot Teixeira,Dalot,14,74,2,47,3.7,1699,0,2,8,30,0,0,0,5,0,0,14,390,389.8,382.5,244.0,101.7
343,Brandon,Williams,B.Williams,14,0,2,38,0.0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.0,0.0,0.0,0.0
344,Anthony,Elanga,Elanga,14,23,3,46,1.4,417,0,1,2,2,0,0,0,0,0,0,0,53,52.4,78.8,162.0,28.7
345,Anthony,Martial,Martial,14,39,4,63,3.2,534,4,2,3,7,0,0,0,0,0,0,1,144,193.2,92.5,207.0,48.6
347,Facundo,Pellistri Rebollo,Pellistri,14,3,3,43,1.0,54,0,0,0,1,0,0,0,0,0,0,0,8,3.2,1.7,2.0,0.6
348,Tom,Heaton,Heaton,14,0,1,38,0.0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.0,0.0,0.0,0.0
504,Tyrell,Malacia,Malacia,14,53,2,42,3.1,1060,0,0,6,10,0,0,0,3,0,0,8,226,176.2,85.5,69.0,33.2
519,Christian,Eriksen,Eriksen,14,75,3,62,3.8,1502,1,7,8,23,0,0,0,3,0,0,6,304,325.0,388.9,224.0,93.7
533,Lisandro,Martínez,Martínez,14,81,2,45,3.0,2113,1,0,9,33,0,0,0,6,0,0,6,481,571.8,110.4,82.0,76.7
550,Amad,Diallo,Amad,14,0,3,44,0.0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.0,0.0,0.0,0.0
551,Zidane,Iqbal,Iqbal,14,0,3,42,0.0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.0,0.0,0.0,0.0
569,Alejandro,Garnacho,Garnacho,14,30,3,42,2.0,445,2,2,0,11,0,0,0,2,0,0,0,64,116.4,43.7,199.0,35.9
593,Carlos Henrique,Casimiro,Casemiro,14,56,3,49,2.9,1336,2,3,6,16,0,0,0,5,2,0,9,238,414.4,253.9,174.0,84.4
609,Antony Matheus,dos Santos,Antony,14,51,3,73,3.0,1278,3,0,8,19,0,0,0,4,0,0,1,156,211.6,243.0,443.0,89.3
615,Matej,Kovár,Kovár,14,0,1,40,0.0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.0,0.0,0.0,0.0
643,Kobbie,Mainoo,Mainoo,14,1,3,45,1.0,10,0,0,0,0,0,0,0,0,0,0,0,2,5.8,0.8,6.0,1.3
656,Nathan,Bishop,Bishop,14,0,1,40,0.0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.0,0.0,0.0,0.0
660,Shola,Shoretire,Shoretire,14,0,4,45,0.0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.0,0.0,0.0,0.0
674,Rhys,Bennett,Bennett,14,0,2,40,0.0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.0,0.0,0.0,0.0
701,Wout,Weghorst,Weghorst,14,18,4,55,1.8,624,0,1,4,8,0,0,0,0,0,0,0,48,73.6,127.6,101.0,30.2
728,Marcel,Sabitzer,Sabitzer,14,20,3,47,2.5,507,0,1,4,6,0,0,0,1,0,0,0,81,91.4,102.2,68.0,26.3
195,Anthony,Gordon,Gordon,15,51,3,51,2.1,1406,3,0,4,15,0,0,0,7,0,0,2,150,256.4,187.4,474.0,91.9
350,Matt,Ritchie,Ritchie,15,6,2,42,1.0,34,0,0,0,0,0,0,0,0,0,0,0,21,8.6,16.4,2.0,2.7
351,Federico,Fernández,Fernández,15,0,2,44,0.0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.0,0.0,0.0,0.0
352,Ciaran,Clark,Clark,15,0,2,45,0.0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.0,0.0,0.0,0.0
353,Karl,Darlow,Darlow,15,0,1,39,0.0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.0,0.0,0.0,0.0
355,Martin,Dubravka,Dubravka,15,8,1,41,8.0,66,0,0,1,0,0,0,0,0,0,5,1,31,29.4,0.0,0.0,2.9
356,Callum,Wilson,Wilson,15,98,4,69,4.3,1388,10,5,9,11,0,0,0,3,0,0,8,312,422.6,207.0,702.0,133.0
357,Kieran,Trippier,Trippier,15,171,2,62,5.7,2643,1,7,15,22,0,0,0,5,0,0,34,784,753.4,1442.3,105.0,230.4
358,Dan,Burn,Burn,15,106,2,45,3.5,2541,0,0,13,22,0,0,0,4,0,0,4,490,426.8,183.1,191.0,80.2
359,Ryan,Fraser,Fraser,15,11,3,52,1.4,308,0,0,1,3,0,0,0,1,0,0,0,39,26.8,74.0,70.0,17.2
360,Jamaal,Lascelles,Lascelles,15,2,2,43,0.7,198,0,0,0,5,0,0,0,4,0,0,0,19,39.2,0.6,8.0,4.5
361,Dwight,Gayle,Gayle,15,0,4,45,0.0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.0,0.0,0.0,0.0
362,Paul,Dummett,Dummett,15,0,2,39,0.0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.0,0.0,0.0,0.0
363,Javier,Manquillo Gaitán,Manquillo,15,2,2,42,1.0,13,0,0,0,1,0,0,0,0,0,0,0,8,4.6,0.1,0.0,0.5
364,Emil,Krafth,Krafth,15,1,2,43,1.0,1,0,0,0,0,0,0,0,0,0,0,0,3,0.0,0.0,0.0,0.0
365,Jacob,Murphy,Murphy,15,53,3,41,1.8,977,1,2,3,8,0,0,0,0,0,0,1,158,160.2,252.7,293.0,70.7
366,Fabian,Schär,Schär,15,119,2,51,4.2,2504,1,1,14,19,0,0,0,5,0,0,6,501,524.2,186.0,403.0,111.5
367,Matt,Targett,Targett,15,26,2,47,2.0,450,0,0,2,5,0,0,0,0,0,0,2,118,86.4,116.1,8.0,21.0
368,Allan,Saint-Maximin,Saint-Maximin,15,60,3,61,3.0,989,1,6,4,12,0,0,0,1,0,0,4,208,244.0,330.0,328.0,90.3
369,Miguel,Almirón Rejala,Almirón,15,137,3,54,5.3,2011,11,2,13,18,0,0,0,2,0,0,15,441,549.0,299.5,733.0,158.4
370,Sean,Longstaff,S.Longstaff,15,82,3,43,2.7,2261,1,4,11,17,0,0,0,2,0,0,2,304,344.0,316.4,355.0,101.8
371,Joelinton Cássio,Apolinário de Lira,Joelinton,15,87,3,59,3.3,2130,4,4,11,18,0,0,0,11,0,0,6,358,477.6,323.3,526.0,132.8
372,Jamal,Lewis,Lewis,15,1,2,44,1.0,7,0,0,0,1,0,0,0,0,0,0,0,3,1.0,0.8,4.0,0.6
373,Joe,Willock,Willock,15,102,3,47,3.5,2067,3,4,12,18,0,0,0,1,0,0,11,319,423.2,372.6,569.0,136.5
374,Bruno,Guimarães Rodriguez Moura,Bruno Guimarães,15,83,3,55,3.5,2028,3,4,11,16,0,0,0,4,0,0,3,320,456.8,423.4,221.0,110.3
375,Jeff,Hendrick,Hendrick,15,0,3,45,0.0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.0,0.0,0.0,0.0
376,Nick,Pope,Pope,15,132,1,54,4.4,2631,0,0,13,24,0,1,0,3,1,70,12,554,549.4,10.0,0.0,55.9
377,Sven,Botman,Botman,15,105,2,45,3.8,2407,0,1,12,21,0,0,0,2,0,0,5,534,447.8,98.9,220.0,77.0
552,Elliot,Anderson,Anderson,15,15,3,43,1.0,199,0,0,0,6,0,0,0,0,0,0,0,45,53.4,72.5,152.0,27.7
555,Harrison,Ashby,Ashby,15,0,2,38,0.0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.0,0.0,0.0,0.0
594,Alexander,Isak,Isak,15,67,4,67,4.8,902,8,0,3,11,0,0,0,2,0,0,13,235,355.2,154.7,525.0,103.5
626,Loris,Karius,Karius,15,0,1,39,0.0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.0,0.0,0.0,0.0
683,Garang,Kuol,Kuol,15,0,3,45,0.0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.0,0.0,0.0,0.0
741,Lewis,Miley,Miley,15,0,3,45,0.0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.0,0.0,0.0,0.0
295,Neco,Williams,N.Williams,16,46,2,38,1.6,1628,0,1,4,35,0,0,0,5,0,0,1,253,295.4,232.1,175.0,70.4
349,Jonjo,Shelvey,Shelvey,16,16,3,48,1.5,573,0,0,1,11,0,0,0,2,0,0,0,67,55.6,102.1,11.0,16.3
354,Chris,Wood,Wood,16,53,4,56,2.1,807,3,0,4,9,0,0,0,0,0,0,7,163,145.2,82.1,169.0,39.3
378,Harry,Arter,Arter,16,0,3,41,0.0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.0,0.0,0.0,0.0
379,Steve,Cook,Cook,16,20,2,43,1.7,956,0,0,2,21,0,0,0,4,0,0,0,149,177.4,39.3,28.0,24.4
